9,/lib64/tls/x86_64/libpthread.so.0,/sys/devices/virtual/dmi/id/board_version,,,,/lib64/x86_64/libssl.so.1.1,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/level,,,/lib64/tls/libzmq.so.5,/usr/lib64/libstdc++.so.6,/lib64/tls/x86_64/libm.so.6,sys/bus/cpu/devices/cpu0/cache/index0/number_of_sets,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/board_version,,,,,,,,
10,/lib64/libc.so.6,/sys/bus/cpu/devices/cpu0/cache/index2/size,,,,/usr/lib64/x86_64/x86_64/libssl.so.1.1,,,,,/proc/29/cmdline,,,/usr/lib64/libzmq.so.5,/usr/lib64/tls/libstdc++.so.6,/lib64/x86_64/x86_64/libm.so.6,sys/bus/cpu/devices/cpu0/topology/thread_siblings,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/size,,,,,,,,
11,,/sys/bus/cpu/devices/cpu0/cache/index5/shared_cpu_map,,,,/lib64/x86_64/x86_64/libssl.so.1.1,,,,,/proc/37/cmdline,,,/lib64/tls/x86_64/x86_64/libzmq.so.5,/dev/urandom,/lib64/tls/libm.so.6,/proc/mounts,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index5/shared_cpu_map,,,,,,,,
12,,/sys/devices/virtual/dmi/id/product_version,,,,/lib64/tls/libssl.so.1.1,,,,,/sys/bus/cpu/devices/cpu0/topology/physical_package_id,,,/usr/lib64/tls/libzmq.so.5,/usr/lib64/tls/x86_64/x86_64/libstdc++.so.6,/lib64/x86_64/libm.so.6,sys/bus/cpu/devices/cpu0/cache/index0/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/product_version,,,,,,,,
13,,/sys/bus/cpu/devices/cpu0/cache/index2/physical_line_partition,,,,,,,,,/etc/hosts,,,,/etc/ld.so.cache,/lib64/libc.so.6,sys/devices/virtual/dmi/id/chassis_asset_tag,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/physical_line_partition,,,,,,,,
14,,/sys/bus/cpu/devices/cpu0/topology/core_id,,,,,,,,,/proc/17/cmdline,,,,/lib64/libstdc++.so.6,/root/analyzed_bin.log,/sys/devices/system/cpu/possible,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/shared_cpu_map,,,,,,,,
15,,/sys/bus/cpu/devices/cpu0/cache/index2/shared_cpu_map,,,,,,,,,/proc/32/cmdline,,,,/lib64/librt.so.1,,proc/meminfo,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index6/shared_cpu_map,,,,,,,,
16,,/sys/bus/cpu/devices/cpu0/cache/index6/shared_cpu_map,,,,,,,,,/proc/8/stat,,,,/usr/lib64/tls/x86_64/libstdc++.so.6,,sys/bus/cpu/devices/cpu0/cache/index3/size,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/topology/core_id,,,,,,,,
17,,/sys/devices/virtual/dmi/id,,,,,,,,,/proc/8/cmdline,,,,/lib64/x86_64/x86_64/librt.so.1,,sys/bus/cpu/devices/cpu0/cache/index2/level,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id,,,,,,,,
18,,/proc/mounts,,,,,,,,,/proc/141/cmdline,,,,/lib64/tls/librt.so.1,,sys/devices/virtual/dmi/id/board_serial,,,,,,,,,,,,,,,,,,,/proc/mounts,,,,,,,,
19,,/sys/bus/cpu/devices/cpu0/cache/index1/level,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_serial,,,,,,sys/devices/virtual/dmi/id/chassis_vendor,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/level,,,,,,,,
20,,/sys/devices/system/cpu/possible,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/coherency_line_size,,,,,,sys/bus/cpu/devices/cpu0/cache/index3/number_of_sets,,,,,,,,,,,,,,,,,,,/sys/devices/system/cpu/possible,,,,,,,,
21,,/sys/bus/cpu/devices/cpu0/cache/index3/number_of_sets,,,,,,,,,/proc/138/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index0/type,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/number_of_sets,,,,,,,,
22,,/sys/bus/cpu/devices/cpu0/topology/physical_package_id,,,,,,,,,/proc/12/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index3/level,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/topology/physical_package_id,,,,,,,,
23,,/sys/bus/cpu/devices/cpu0/cache/index8/shared_cpu_map,,,,,,,,,/proc/33/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index9/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index8/shared_cpu_map,,,,,,,,
24,,/sys/devices/virtual/dmi/id/chassis_asset_tag,,,,,,,,,/proc/139/cmdline,,,,,,sys/devices/virtual/dmi/id/board_name,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_asset_tag,,,,,,,,
25,,/sys/devices/virtual/dmi/id/product_uuid,,,,,,,,,/sys/devices/virtual/dmi/id/product_name,,,,,,sys/bus/cpu/devices/cpu0/cache/index1/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/product_uuid,,,,,,,,
26,,/sys/bus/cpu/devices/cpu0/cache/index2/coherency_line_size,,,,,,,,,/proc/35/stat,,,,,,sys/bus/cpu/devices/cpu0/online,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/coherency_line_size,,,,,,,,
27,,/sys/devices/virtual/dmi/id/bios_vendor,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/level,,,,,,sys/bus/cpu/devices/cpu0/cache/index0/size,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/bios_vendor,,,,,,,,
28,,/sys/bus/cpu/devices/cpu0/cache/index0/type,,,,,,,,,/proc/142/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/physical_line_partition,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/type,,,,,,,,
29,,/sys/bus/cpu/devices/cpu0/topology/core_siblings,,,,,,,,,/proc/20/cmdline,,,,,,sys/bus/cpu/devices/cpu0/topology/core_siblings,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/topology/core_siblings,,,,,,,,
30,,/sys/bus/cpu/devices/cpu0/cache/index0/level,,,,,,,,,/proc/36/stat,,,,,,sys/devices/virtual/dmi/id/board_asset_tag,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/level,,,,,,,,
31,,/sys/bus/cpu/devices/cpu0/cache/index3/coherency_line_size,,,,,,,,,/proc/21/cmdline,,,,,,/,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/coherency_line_size,,,,,,,,
32,,/sys/devices/virtual/dmi/id/chassis_serial,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/type,,,,,,sys/devices/virtual/dmi/id/board_version,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_serial,,,,,,,,
33,,/sys/bus/cpu/devices/cpu0/cache/index7/shared_cpu_map,,,,,,,,,/proc/142/cmdline,,,,,,sys/bus/cpu/devices/cpu0/cache/index3/type,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index7/shared_cpu_map,,,,,,,,
34,,/sys/devices/virtual/dmi/id/board_serial,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/shared_cpu_map,,,,,,/root/config.json,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/board_serial,,,,,,,,
35,,/proc/meminfo,,,,,,,,,/proc/14/cmdline,,,,,,sys/bus/cpu/devices/cpu0/cache/index5/shared_cpu_map,,,,,,,,,,,,,,,,,,,/root/config.json,,,,,,,,
36,,/sys/devices/virtual/dmi/id/product_name,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/type,,,,,,sys/bus/cpu/devices/cpu0/cache/index0/coherency_line_size,,,,,,,,,,,,,,,,,,,/proc/meminfo,,,,,,,,
37,,/sys/bus/cpu/devices/cpu0/cache/index3/physical_line_partition,,,,,,,,,/proc/5/cmdline,,,,,,sys/devices/virtual/dmi/id/product_uuid,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/product_name,,,,,,,,
38,,/sys/bus/cpu/devices/cpu0/cache/index0/number_of_sets,,,,,,,,,/sys/devices/system/cpu/online,,,,,,sys/bus/cpu/devices/cpu0/topology/die_cpus,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/physical_line_partition,,,,,,,,
39,,/sys/bus/cpu/devices/cpu0/cache/index0/physical_line_partition,,,,,,,,,/proc/13/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index3/physical_line_partition,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/number_of_sets,,,,,,,,
40,,/sys/devices/virtual/dmi/id/product_serial,,,,,,,,,/sys/devices/virtual/dmi/id/bios_version,,,,,,sys/devices/virtual/dmi/id/bios_version,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/physical_line_partition,,,,,,,,
41,,/proc/cpuinfo,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index9/shared_cpu_map,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/coherency_line_size,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/product_serial,,,,,,,,
42,,/sys/bus/cpu/devices/cpu0/cache/index2/level,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/coherency_line_size,,,,,,sys/devices/virtual/dmi/id/chassis_type,,,,,,,,,,,,,,,,,,,/proc/cpuinfo,,,,,,,,
43,,/sys/bus/cpu/devices/cpu0/cache/index3/size,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/shared_cpu_map,,,,,,sys/devices/virtual/dmi/id/board_vendor,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/level,,,,,,,,
44,,/sys/devices/virtual/dmi/id/board_vendor,,,,,,,,,/proc/39/stat,,,,,,sys/devices/virtual/dmi/id/sys_vendor,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/board_vendor,,,,,,,,
45,,/sys/bus/cpu/devices/cpu0/cache/index2/number_of_sets,,,,,,,,,/sys/devices/virtual/dmi/id/board_name,,,,,,proc/cpuinfo,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/number_of_sets,,,,,,,,
46,,/sys/bus/cpu/devices/cpu0/cache/index1/type,,,,,,,,,/proc/34/cmdline,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/type,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/type,,,,,,,,
47,,/sys/bus/cpu/devices/cpu0/cache/index0/shared_cpu_map,,,,,,,,,/sys/bus/cpu/devices/cpu0/topology/die_cpus,,,,,,proc/elog,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/shared_cpu_map,,,,,,,,
48,,/sys/bus/cpu/devices/cpu0/cache/index3/type,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/level,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/type,,,,,,,,
49,,/sys/bus/cpu/devices/cpu0/cache/index4/shared_cpu_map,,,,,,,,,/sys/bus/cpu/devices/cpu0/topology/thread_siblings,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/size,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/type,,,,,,,,
50,,/sys/devices/virtual/dmi/id/board_asset_tag,,,,,,,,,/proc/109/cmdline,,,,,,sys/bus/cpu/devices/cpu0/cache/index0/level,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices,,,,,,,,
51,,/sys/devices/virtual/dmi/id/chassis_version,,,,,,,,,/proc/55/cmdline,,,,,,sys/bus/cpu/devices/cpu0/topology/physical_package_id,,,,,,,,,,,,,,,,,,,/usr/local/ssl/openssl.cnf,,,,,,,,
52,,/sys/devices/virtual/dmi/id/chassis_vendor,,,,,,,,,/proc/3/cmdline,,,,,,sys/bus/cpu/devices/cpu0/cache/index0/physical_line_partition,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/board_asset_tag,,,,,,,,
53,,/sys/devices/system/cpu/online,,,,,,,,,/sys/devices/system/node/node0/hugepages/hugepages-2048kB/free_hugepages,,,,,,sys/bus/cpu/devices/cpu0/cache/index4/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_version,,,,,,,,
54,,/sys/devices/virtual/dmi/id/bios_version,,,,,,,,,/sys/devices/virtual/dmi/id/product_version,,,,,,sys/bus/cpu/devices/cpu0/cache/index6/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_vendor,,,,,,,,
55,,/sys/bus/cpu/devices/cpu0/cache/index2/type,,,,,,,,,/proc/11/stat,,,,,,sys/devices/virtual/dmi/id,,,,,,,,,,,,,,,,,,,/sys/devices/system/cpu/online,,,,,,,,
56,,/sys/bus/cpu/devices/cpu0/cache/index9/shared_cpu_map,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index2/shared_cpu_map,,,,,,sys/bus/cpu/devices/cpu0/cache/index8/shared_cpu_map,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/sys_vendor,,,,,,,,
57,,/sys/bus/cpu/devices/cpu0/cache/index0/coherency_line_size,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index6/shared_cpu_map,,,,,,sys/devices/virtual/dmi/id/chassis_version,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index4/shared_cpu_map,,,,,,,,
58,,/sys/devices/virtual/dmi/id/chassis_type,,,,,,,,,/proc/mounts,,,,,,sys/bus/cpu/devices/cpu0/topology/core_id,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index9/shared_cpu_map,,,,,,,,
59,,/sys/bus/cpu/devices,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_asset_tag,,,,,,sys/bus/cpu/devices/cpu0/cache/index2/number_of_sets,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index1/shared_cpu_map,,,,,,,,
60,,,,,,,,,,,/proc/3/stat,,,,,,/sys/devices/system/cpu/online,,,,,,,,,,,,,,,,,,,/sys/devices/virtual/dmi/id/chassis_type,,,,,,,,
61,,,,,,,,,,,/proc/108/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index1/type,,,,,,,,,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/size,,,,,,,,
62,,,,,,,,,,,/proc/1/stat,,,,,,sys/bus/cpu/devices/cpu0/cache/index3/shared_cpu_map,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,/proc/103/stat,,,,,,sys/devices/virtual/dmi/id/product_version,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,/sys/devices/virtual/dmi/id/bios_vendor,,,,,,sys/devices/virtual/dmi/id/chassis_serial,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,/proc/31/cmdline,,,,,,sys/devices/virtual/dmi/id/bios_vendor,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,/proc/14/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,/etc/passwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index0/physical_line_partition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,/sys/devices/virtual/dmi/id/product_serial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,/proc/37/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,/proc/103/cmdline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,/proc/4/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,/proc/10/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,/proc/10/cmdline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,/proc/101/cmdline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,/proc/32/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,/sys/devices/virtual/dmi/id/board_asset_tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,/proc/108/cmdline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,/proc/5/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,/sys/bus/cpu/devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,/sys/bus/cpu/devices/cpu0/cache/index3/shared_cpu_map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,/sys/devices/virtual/dmi/id/bios_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,/etc/nsswitch.conf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,/proc/11/cmdline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,/proc/38/stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
