,name
418,setsockopt
419,connect
420,epoll_ctl
421,getsockname
422,getpeername
423,write
424,nanosleep
425,epoll_pwait
426,read
427,socket
428,setsockopt
429,connect
430,epoll_ctl
431,getsockname
432,getpeername
433,nanosleep
434,write
435,read
436,epoll_pwait
437,nanosleep
438,epoll_pwait
439,futex
440,futex
441,sched_yield
442,futex
443,futex
444,futex
445,read
446,epoll_ctl
447,close
448,epoll_pwait
449,nanosleep
450,epoll_pwait
451,futex
452,futex
453,sched_yield
454,futex
455,futex
456,futex
457,read
458,epoll_ctl
459,close
460,socket
461,connect
462,epoll_ctl
463,epoll_pwait
464,nanosleep
465,epoll_pwait
466,futex
467,futex
468,sched_yield
469,futex
470,futex
471,futex
472,getsockopt
473,getpeername
474,getsockname
475,setsockopt
476,setsockopt
477,setsockopt
478,setsockopt
479,futex
480,futex
481,futex
482,futex
483,read
484,write
485,futex
486,futex
487,rt_sigprocmask
488,clone
489,rt_sigprocmask
490,nanosleep
491,gettid
492,arch_prctl
493,sigaltstack
494,sigaltstack
495,nanosleep
496,rt_sigprocmask
497,gettid
498,epoll_pwait
499,nanosleep
500,futex
501,futex
502,epoll_pwait
503,futex
504,futex
505,futex
506,futex
507,futex
508,epoll_ctl
509,close
510,nanosleep
511,futex
512,futex
513,futex
514,futex
515,fstatat
516,fstatat
517,socket
518,setsockopt
519,nanosleep
520,connect
521,epoll_ctl
522,getsockname
523,getpeername
524,write
525,read
526,socket
527,setsockopt
528,connect
529,nanosleep
530,epoll_pwait
531,epoll_ctl
532,getsockname
533,getpeername
534,write
535,read
536,epoll_pwait
537,nanosleep
538,epoll_pwait
539,futex
540,futex
541,sched_yield
542,futex
543,futex
544,futex
545,read
546,epoll_ctl
547,close
548,epoll_pwait
549,nanosleep
550,epoll_pwait
551,futex
552,futex
553,sched_yield
554,futex
555,futex
556,futex
557,read
558,nanosleep
559,epoll_ctl
560,close
561,socket
562,connect
563,epoll_ctl
564,epoll_pwait
565,nanosleep
566,epoll_pwait
567,futex
568,futex
569,sched_yield
570,futex
571,futex
572,futex
573,getsockopt
574,getpeername
575,getsockname
576,setsockopt
577,setsockopt
578,nanosleep
579,setsockopt
580,setsockopt
581,futex
582,futex
583,futex
584,futex
585,read
586,write
587,futex
588,nanosleep
589,futex
590,futex
591,futex
592,epoll_pwait
593,nanosleep
594,futex
595,rt_sigprocmask
596,getpid
597,gettid
598,tgkill
599,rt_sigaction
600,rt_sigprocmask
601,getpid
602,gettid
603,tgkill
604,futex
605,epoll_pwait
606,futex
607,futex
